sample_name,ensemble_prob_mean,num_models_used
8K2W-filtered_combined_matrix,0.9118275026695061,50
8K2X-filtered_combined_matrix,0.9168952907005967,50
8K66-filtered_combined_matrix,0.6728298175699009,50
8K69-filtered_combined_matrix,0.5160446581268183,50
8K8E-filtered_combined_matrix,0.8221723507709764,50
8K9R-filtered_combined_matrix,0.8165670755437837,50
8K9T-filtered_combined_matrix,0.6304394119180783,50
8KCO-filtered_combined_matrix,0.8889674296521404,50
8KCP-filtered_combined_matrix,0.9067362913952821,50
8KCS-filtered_combined_matrix,0.8106117219569877,50
8KCT-filtered_combined_matrix,0.9067416690180763,50
8KCU-filtered_combined_matrix,0.906735587209578,50
8KCW-filtered_combined_matrix,0.6465845314184411,50
8KH4-filtered_combined_matrix,0.6613426660460534,50
8KH5-filtered_combined_matrix,0.6016390725283761,50
8PG0-filtered_combined_matrix,0.9245100360530635,50
8PJK-filtered_combined_matrix,0.9228366924593326,50
8PKM-filtered_combined_matrix,0.9705977811304219,50
8PM6-filtered_combined_matrix,0.9017871140774828,50
8PMJ-filtered_combined_matrix,0.6715315371392101,50
8PWN-filtered_combined_matrix,0.7224896501093745,50
8PXO-filtered_combined_matrix,0.9385159735080904,50
8PY4-filtered_combined_matrix,0.7400893193627469,50
8Q7B-filtered_combined_matrix,0.5112502546891018,50
8QCM-filtered_combined_matrix,0.8025435160673959,50
8QJF-filtered_combined_matrix,0.8013923284784822,50
8QK6-filtered_combined_matrix,0.7083982655862219,50
8QKI-filtered_combined_matrix,0.5260028128004136,50
8RLN-filtered_combined_matrix,0.2577322516722164,50
8RQQ-filtered_combined_matrix,0.23971281193108906,50
8RVW-filtered_combined_matrix,0.3336461407222034,50
8RW0-filtered_combined_matrix,0.6951534600850906,50
8RW4-filtered_combined_matrix,0.5831495999064727,50
8RW7-filtered_combined_matrix,0.5647905057484861,50
8RWC-filtered_combined_matrix,0.6805027230886008,50
8RWD-filtered_combined_matrix,0.63896740724976,50
8RWE-filtered_combined_matrix,0.598015975464297,50
8RWH-filtered_combined_matrix,0.7777833969810606,50
8RWI-filtered_combined_matrix,0.7934835632118059,50
8S3E-filtered_combined_matrix,0.8534325313409575,50
8SG1-filtered_combined_matrix,0.9106432250744552,50
8SGW-filtered_combined_matrix,0.8822424740454031,50
8SH3-filtered_combined_matrix,0.9246018048512114,50
8SHC-filtered_combined_matrix,0.8719414428610547,50
8SI2-filtered_combined_matrix,0.8417832576471639,50
8SI3-filtered_combined_matrix,0.22142533740479514,50
8SI4-filtered_combined_matrix,0.6299974304263902,50
8SI5-filtered_combined_matrix,0.586658779861365,50
8SI6-filtered_combined_matrix,0.597597774125038,50
8SI7-filtered_combined_matrix,0.5943294738236059,50
8SI8-filtered_combined_matrix,0.6225339688382361,50
8SIA-filtered_combined_matrix,0.6186968372057661,50
8SIE-filtered_combined_matrix,0.9000844481367435,50
8SMV-filtered_combined_matrix,0.8569795155107536,50
8SR7-filtered_combined_matrix,0.1676228938066517,50
8SR8-filtered_combined_matrix,0.7064657174214232,50
8SR9-filtered_combined_matrix,0.6991060424788355,50
8SRA-filtered_combined_matrix,0.4627502125519462,50
8SRB-filtered_combined_matrix,0.26574471307617853,50
8SRC-filtered_combined_matrix,0.4392608509486588,50
8SRD-filtered_combined_matrix,0.4964303543995313,50
8SRE-filtered_combined_matrix,0.45397715386209264,50
8SRF-filtered_combined_matrix,0.45125156016074713,50
8SRG-filtered_combined_matrix,0.34221901660598697,50
8SRI-filtered_combined_matrix,0.42831599261822334,50
8SS3-filtered_combined_matrix,0.9222132815798081,50
8SS6-filtered_combined_matrix,0.9463530526861427,50
8SS7-filtered_combined_matrix,0.9481105464917066,50
8SS8-filtered_combined_matrix,0.9221975481031175,50
8SS9-filtered_combined_matrix,0.9497284740523176,50
8SZA-filtered_combined_matrix,0.865595446040871,50
8SZB-filtered_combined_matrix,0.9361900111277237,50
8SZH-filtered_combined_matrix,0.9342361290332711,50
8T03-filtered_combined_matrix,0.6964544040581491,50
8T04-filtered_combined_matrix,0.7172314107844112,50
8T05-filtered_combined_matrix,0.910921287821929,50
8T2V-filtered_combined_matrix,0.538112383165473,50
8T3S-filtered_combined_matrix,0.9390219412658096,50
8T3V-filtered_combined_matrix,0.8180117922401655,50
8T56-filtered_combined_matrix,0.08036125684857393,50
8T57-filtered_combined_matrix,0.8942307459420892,50
8T6U-filtered_combined_matrix,0.8371920647748324,50
8T6V-filtered_combined_matrix,0.8812738420167646,50
8TF5-filtered_combined_matrix,0.7481011694160189,50
8TKP-filtered_combined_matrix,0.8917086612467141,50
8TW4-filtered_combined_matrix,0.8975872005837081,50
8TW6-filtered_combined_matrix,0.8897296832117798,50
8U4N-filtered_combined_matrix,0.8888077231494118,50
8U4O-filtered_combined_matrix,0.9506459019194127,50
8U4P-filtered_combined_matrix,0.9079337000735979,50
8U4Q-filtered_combined_matrix,0.9531225440112573,50
8U4R-filtered_combined_matrix,0.9195066189584805,50
8U4S-filtered_combined_matrix,0.9221318622297431,50
8U4T-filtered_combined_matrix,0.895989384445118,50
8UBR-filtered_combined_matrix,0.9372305022827676,50
8UGY-filtered_combined_matrix,0.8829289097665974,50
8UH3-filtered_combined_matrix,0.9421675755366921,50
8UUK-filtered_combined_matrix,0.8702131788416084,50
8UVC-filtered_combined_matrix,0.4971803235966165,50
8UVD-filtered_combined_matrix,0.5452166963532727,50
8UVE-filtered_combined_matrix,0.954280022963124,50
8UVF-filtered_combined_matrix,0.5484706606315964,50
8UVG-filtered_combined_matrix,0.9614213624233388,50
8UVI-filtered_combined_matrix,0.9494061196831333,50
8V0G-filtered_combined_matrix,0.7620449990500244,50
8V1G-filtered_combined_matrix,0.8300165158958348,50
8V60-filtered_combined_matrix,0.6014841625813393,50
8V63-filtered_combined_matrix,0.6975088803179756,50
8V64-filtered_combined_matrix,0.627697027982826,50
8V7Z-filtered_combined_matrix,0.9098510406660718,50
8VAV-filtered_combined_matrix,0.6423220504976962,50
8VY7-filtered_combined_matrix,0.10572207103880255,50
8VY9-filtered_combined_matrix,0.08038881326113191,50
8W2L-filtered_combined_matrix,0.8042660801500303,50
8W4A-filtered_combined_matrix,0.9428468778145583,50
8W6H-filtered_combined_matrix,0.813496002422382,50
8W6O-filtered_combined_matrix,0.4295568168052132,50
8W88-filtered_combined_matrix,0.9402916488987387,50
8W8B-filtered_combined_matrix,0.8890198501254879,50
8WA5-filtered_combined_matrix,0.9072262934492789,50
8WE6-filtered_combined_matrix,0.85747498615614,50
8WE7-filtered_combined_matrix,0.7528007837201086,50
8WE8-filtered_combined_matrix,0.5843592190701061,50
8WE9-filtered_combined_matrix,0.8565038617045031,50
8WJX-filtered_combined_matrix,0.9413256416236906,50
8WOQ-filtered_combined_matrix,0.9257759564654943,50
8WOR-filtered_combined_matrix,0.9341331929107157,50
8WOS-filtered_combined_matrix,0.9249091078837961,50
8WOT-filtered_combined_matrix,0.8919680593741496,50
8WPU-filtered_combined_matrix,0.9101151383936824,50
8WR3-filtered_combined_matrix,0.7811375191211486,50
8WRB-filtered_combined_matrix,0.9180155723586978,50
8X52-filtered_combined_matrix,0.8169848657215473,50
8X53-filtered_combined_matrix,0.8198645117798481,50
8X54-filtered_combined_matrix,0.8747147983120259,50
8X5B-filtered_combined_matrix,0.8155676867617787,50
8X5F-filtered_combined_matrix,0.8490620646596885,50
8X90-filtered_combined_matrix,0.8398217694683892,50
8X91-filtered_combined_matrix,0.7290724741456577,50
8X93-filtered_combined_matrix,0.6584954354645244,50
8X94-filtered_combined_matrix,0.820888792326943,50
8XBS-filtered_combined_matrix,0.91226902830286,50
8XC1-filtered_combined_matrix,0.9467883847016542,50
8XGM-filtered_combined_matrix,0.9351492660127325,50
8XMM-filtered_combined_matrix,0.9380305978345566,50
8XOR-filtered_combined_matrix,0.944720441199347,50
8XOS-filtered_combined_matrix,0.9374667532681917,50
8XQI-filtered_combined_matrix,0.9309869434164564,50
8XQJ-filtered_combined_matrix,0.9137086550531813,50
8XQL-filtered_combined_matrix,0.07446588079024996,50
8XQN-filtered_combined_matrix,0.03508561882258404,50
8XQO-filtered_combined_matrix,0.02454509356358911,50
8XQP-filtered_combined_matrix,0.4479438671238002,50
8XQS-filtered_combined_matrix,0.0206049125744351,50
8XQT-filtered_combined_matrix,0.568847762651766,50
8Y56-filtered_combined_matrix,0.5204081396300648,50
8Y69-filtered_combined_matrix,0.8572289568077184,50
8Y6I-filtered_combined_matrix,0.9531266903884681,50
8YJP-filtered_combined_matrix,0.046777882905962694,50
8YK0-filtered_combined_matrix,0.8894948834424912,50
8YKY-filtered_combined_matrix,0.04635332508141685,50
8YN2-filtered_combined_matrix,0.9332855077751667,50
8YN3-filtered_combined_matrix,0.913078538767086,50
8YN4-filtered_combined_matrix,0.9493394503122482,50
8YN5-filtered_combined_matrix,0.8131725000580686,50
8YN6-filtered_combined_matrix,0.7921957662636203,50
8YN7-filtered_combined_matrix,0.8116468075920859,50
8YN8-filtered_combined_matrix,0.8354521229800111,50
8YN9-filtered_combined_matrix,0.8511482915603976,50
8YNA-filtered_combined_matrix,0.8495646796664855,50
8YR2-filtered_combined_matrix,0.8903872222183378,50
8YU7-filtered_combined_matrix,0.9415001861170512,50
8YUT-filtered_combined_matrix,0.7223725191921386,50
8YUU-filtered_combined_matrix,0.7741173618423953,50
8YUV-filtered_combined_matrix,0.0787136468536656,50
8Z74-filtered_combined_matrix,0.8764921726020231,50
8Z8Z-filtered_combined_matrix,0.8492977900758802,50
8ZJG-filtered_combined_matrix,0.9449352763588639,50
8ZLE-filtered_combined_matrix,0.9012767350988609,50
8ZPL-filtered_combined_matrix,0.9091847067010085,50
8ZPM-filtered_combined_matrix,0.9303591013563349,50
8ZPN-filtered_combined_matrix,0.8692373602513125,50
8ZSJ-filtered_combined_matrix,0.9097784049672726,50
8ZYJ-filtered_combined_matrix,0.9146125213096493,50
9B8O-filtered_combined_matrix,0.9156878869437263,50
9BBC-filtered_combined_matrix,0.5337836619193376,50
9BR2-filtered_combined_matrix,0.7158878285533804,50
9BUK-filtered_combined_matrix,0.7625453417818526,50
9BUR-filtered_combined_matrix,0.673648795321487,50
9BUX-filtered_combined_matrix,0.7100984151094519,50
9BVH-filtered_combined_matrix,0.6698469594499417,50
9C12-filtered_combined_matrix,0.575735175650042,50
9CDC-filtered_combined_matrix,0.8559380965267425,50
9CDD-filtered_combined_matrix,0.8156137282556575,50
9CDE-filtered_combined_matrix,0.9289710331775702,50
9CIA-filtered_combined_matrix,0.10807729145314465,50
9CQ4-filtered_combined_matrix,0.13741459149671426,50
9CUI-filtered_combined_matrix,0.7356362309674214,50
9CUK-filtered_combined_matrix,0.5547474025426584,50
9CZM-filtered_combined_matrix,0.289295963283702,50
9CZQ-filtered_combined_matrix,0.433451750204281,50
9D18-filtered_combined_matrix,0.433451750204281,50
9D19-filtered_combined_matrix,0.433451750204281,50
9D3E-filtered_combined_matrix,0.9154574996838662,50
9D3G-filtered_combined_matrix,0.9058698150318535,50
9DBK-filtered_combined_matrix,0.6826824915476342,50
9DBL-filtered_combined_matrix,0.8817878702178239,50
9DBM-filtered_combined_matrix,0.7813066904692543,50
9DBN-filtered_combined_matrix,0.798735683704267,50
9DNW-filtered_combined_matrix,0.7712321798326337,50
9DNX-filtered_combined_matrix,0.6304076199240698,50
9DNY-filtered_combined_matrix,0.7324599189102442,50
9DNZ-filtered_combined_matrix,0.7328189506723704,50
9DO0-filtered_combined_matrix,0.9346427175807106,50
9DVJ-filtered_combined_matrix,0.1103141635619068,50
9DVK-filtered_combined_matrix,0.08215371424154472,50
9DVL-filtered_combined_matrix,0.08662299221176473,50
9DVM-filtered_combined_matrix,0.16415889845354162,50
9DVN-filtered_combined_matrix,0.15583040773977347,50
9DVO-filtered_combined_matrix,0.17715821214016056,50
9DVP-filtered_combined_matrix,0.34086449682986275,50
9DW9-filtered_combined_matrix,0.9412220527484788,50
9DXQ-filtered_combined_matrix,0.8812543698791682,50
9E82-filtered_combined_matrix,0.951206594535054,50
9EAH-filtered_combined_matrix,0.915977566293881,50
9EAI-filtered_combined_matrix,0.8851073608595451,50
9EO4-filtered_combined_matrix,0.928883746108879,50
9EUO-filtered_combined_matrix,0.6420552984359111,50
9EUP-filtered_combined_matrix,0.6313329448161737,50
9F41-filtered_combined_matrix,0.16692278763969493,50
9FUP-filtered_combined_matrix,0.2746032336865568,50
9GE2-filtered_combined_matrix,0.8401550784107524,50
9GYO-filtered_combined_matrix,0.601708935049559,50
9IJ9-filtered_combined_matrix,0.1099516740039479,50
9IJA-filtered_combined_matrix,0.10995214315686215,50
9IMA-filtered_combined_matrix,0.515755733618381,50
9INE-filtered_combined_matrix,0.9176741520847747,50
9INF-filtered_combined_matrix,0.8775804383092016,50
9ITB-filtered_combined_matrix,0.8728834118911651,50
9ITE-filtered_combined_matrix,0.7691017249300415,50
9ITG-filtered_combined_matrix,0.8036759233879545,50
9J3X-filtered_combined_matrix,0.8258755895764398,50
9J40-filtered_combined_matrix,0.919210000909251,50
9J7M-filtered_combined_matrix,0.9154130091306909,50
9J7N-filtered_combined_matrix,0.8975257994855619,50
9J7O-filtered_combined_matrix,0.8884448501974345,50
9J8C-filtered_combined_matrix,0.8805676611684641,50
9J8D-filtered_combined_matrix,0.8901280599760935,50
9J97-filtered_combined_matrix,0.8577590126191417,50
9J98-filtered_combined_matrix,0.883009623998242,50
9K1D-filtered_combined_matrix,0.4713354428121037,50
9K7B-filtered_combined_matrix,0.9505368473671388,50
